['quare', 0.9322235349796244]
['head_', 0.9013217521884682]
['thereafter', 0.9013217521884682]
['number', 0.9013217521884682]
['determined', 0.9013217521884682]
['marriage', 0.9013217521884682]
['commemorated', 0.9013217521884682]
['play', 0.9013217521884682]
['yawn', 0.9013217521884682]
['matted', 0.9013217521884682]
['overwhelm', 0.9013217521884682]
['hollow', 0.9013217521884682]
['agents', 0.9013217521884682]
['mote', 0.9013217521884682]
['vanish', 0.9013217521884682]
['funny', 0.9013217521884682]
['elevated', 0.9013217521884682]
['contradicting', 0.9013217521884682]
['hued', 0.9013217521884682]
['desist', 0.9013217521884682]
['victims', 0.9013217521884682]
['amicably', 0.9013217521884682]
['sighs', 0.9013217521884682]
['sante', 0.9013217521884682]
['vitals', 0.9013217521884682]
['tidal', 0.9013217521884682]
['archaic', 0.9013217521884682]
['mature', 0.9013217521884682]
['defined', 0.9013217521884682]
['coasting', 0.9013217521884682]
['swirl', 0.9013217521884682]
['faintly', 0.9013217521884682]
['essay', 0.9013217521884682]
['renown', 0.9013217521884682]
['mediterranean', 0.9013217521884682]
['natum', 0.9013217521884682]
['twine', 0.9013217521884682]
['engage', 0.9013217521884682]
['process', 0.9013217521884682]
['doubt', 0.9013217521884682]
['lodgment', 0.9013217521884682]
['labelled', 0.9013217521884682]
['sharply', 0.9013217521884682]
['favours', 0.9013217521884682]
['fumigated', 0.9013217521884682]
['mischief', 0.9013217521884682]
['necessities', 0.9013217521884682]
['flagellation', 0.9013217521884682]
['edition', 0.9013217521884682]
['slanted', 0.9013217521884682]
['email', 0.9013217521884682]
['adjusted', 0.9013217521884682]
['expiration', 0.9013217521884682]
['romance', 0.9013217521884682]
['balm', 0.9013217521884682]
['clergyman', 0.9013217521884682]
['ballot', 0.9013217521884682]
['transport', 0.9013217521884682]
['stairway', 0.9013217521884682]
['seeds', 0.9013217521884682]
['storehouse', 0.9013217521884682]
['official', 0.9013217521884682]
['harvested', 0.9013217521884682]
['entendu', 0.9013217521884682]
['enthronement', 0.9013217521884682]
['_ordinarily_', 0.9013217521884682]
['employees', 0.9013217521884682]
['mannerism', 0.9013217521884682]
['diameter', 0.9013217521884682]
['precipitate', 0.9013217521884682]
['debauching', 0.9013217521884682]
['droned', 0.9013217521884682]
['subtle', 0.9013217521884682]
['discoursed', 0.9013217521884682]
['confirmed', 0.9013217521884682]
['stiffness', 0.9013217521884682]
['spread', 0.9013217521884682]
['graduated', 0.9013217521884682]
['impenetrable', 0.9013217521884682]
['_policy', 0.9013217521884682]
['balances', 0.9013217521884682]
['hilliboos', 0.9013217521884682]
['grape', 0.9013217521884682]
['anonymous', 0.9013217521884682]
['blast', 0.9013217521884682]
['feeble', 0.9013217521884682]
['explosion', 0.9013217521884682]
['slumbering', 0.9013217521884682]
['candles', 0.9013217521884682]
['birds', 0.9013217521884682]
['et', 0.9013217521884682]
['e_', 0.9013217521884682]
['comprised', 0.9013217521884682]
['sheer', 0.9013217521884682]
['texture', 0.9013217521884682]
['adroit', 0.9013217521884682]
['observers', 0.9013217521884682]
['lawrence', 0.9013217521884682]
['muleteer', 0.9013217521884682]
['wintered', 0.9013217521884682]
['speed', 0.9013217521884682]
['phelps', 0.9013217521884682]
['aeon', 0.9013217521884682]
['fell', 0.9013217521884682]
['operator', 0.9013217521884682]
['prepare', 0.9013217521884682]
['grange', 0.9013217521884682]
['afresh', 0.9013217521884682]
['hire', 0.9013217521884682]
['circulation', 0.9013217521884682]
['momentarily', 0.9013217521884682]
['describe', 0.9013217521884682]
['moved', 0.9013217521884682]
['marvellously', 0.9013217521884682]
['answers', 0.9013217521884682]
['broke', 0.9013217521884682]
['suction', 0.9013217521884682]
['milkiness', 0.9013217521884682]
['unearthly', 0.9013217521884682]
['hesperian', 0.9013217521884682]
['1870', 0.9013217521884682]
['_fuller', 0.9013217521884682]
['towards', 0.9013217521884682]
['eaten', 0.9013217521884682]
['viciously', 0.9013217521884682]
['liked', 0.9013217521884682]
['awnings', 0.9013217521884682]
['likes', 0.9013217521884682]
['used', 0.9013217521884682]
['hammer', 0.9013217521884682]
['run', 0.9013217521884682]
['rue', 0.9013217521884682]
['prevenir', 0.9013217521884682]
['bonnensium', 0.9013217521884682]
['visits', 0.9013217521884682]
['required', 0.9013217521884682]
['schooner', 0.9013217521884682]
['kindles', 0.9013217521884682]
['enslaved', 0.9013217521884682]
['discouragement', 0.9013217521884682]
['manliness', 0.9013217521884682]
['_physical', 0.9013217521884682]
['manipulate', 0.9013217521884682]
['thirsting', 0.9013217521884682]
['digested', 0.9013217521884682]
['spelling', 0.9013217521884682]
['exclusion', 0.9013217521884682]
['sands', 0.9013217521884682]
['fathom', 0.9013217521884682]
['auroras', 0.9013217521884682]
['beg', 0.9013217521884682]
['lightly', 0.9013217521884682]
['_your_', 0.9013217521884682]
['wreak', 0.9013217521884682]
['she', 0.9013217521884682]
['solicitous', 0.9013217521884682]
['usefulness', 0.9013217521884682]
['marshy', 0.9013217521884682]
['novel', 0.9013217521884682]
['riper', 0.9013217521884682]
['owns', 0.9013217521884682]
['_he', 0.9013217521884682]
['disputation', 0.9013217521884682]
['spells', 0.9013217521884682]
['ushered', 0.9013217521884682]
['impatience', 0.9013217521884682]
['ha', 0.9013217521884682]
['he', 0.9013217521884682]
['carriage', 0.9013217521884682]
['mechanics', 0.9013217521884682]
['orchestras', 0.9013217521884682]
['naturalist', 0.9013217521884682]
['hyperborean', 0.9013217521884682]
['maman', 0.9013217521884682]
['valencay', 0.9013217521884682]
['panacea', 0.9013217521884682]
['pourtales', 0.9013217521884682]
['type', 0.9013217521884682]
['supporters', 0.9013217521884682]
['expose', 0.9013217521884682]
['frantic', 0.9013217521884682]
['assent', 0.9013217521884682]
['stilly', 0.9013217521884682]
['stills', 0.9013217521884682]
['messrs', 0.9013217521884682]
['luck', 0.9013217521884682]
['diggers', 0.9013217521884682]
['monotonous', 0.9013217521884682]
['richest', 0.9013217521884682]
['ix', 0.9013217521884682]
['states_', 0.9013217521884682]
['vilest', 0.9013217521884682]
['bury', 0.9013217521884682]
['antaeus', 0.9013217521884682]
['minuteness', 0.9013217521884682]
['stirrings', 0.9013217521884682]
['diem', 0.9013217521884682]
['_desideratum_', 0.9013217521884682]
['ratlines', 0.9013217521884682]
['_rasselas_', 0.9013217521884682]
['string', 0.9013217521884682]
['veranda', 0.9013217521884682]
['banished', 0.9013217521884682]
['unrestricted', 0.9013217521884682]
['peteinoon', 0.9013217521884682]
['curriculum', 0.9013217521884682]
['oop', 0.9013217521884682]
['savior', 0.9013217521884682]
['effort', 0.9013217521884682]
['sibberns', 0.9013217521884682]
['chemical', 0.9013217521884682]
['till', 0.9013217521884682]
['aimless', 0.9013217521884682]
['_from_', 0.9013217521884682]
['aspirations', 0.9013217521884682]
['_him_', 0.9013217521884682]
['diversities', 0.9013217521884682]
['drifted', 0.9013217521884682]
['interference', 0.9013217521884682]
['grist', 0.9013217521884682]
['accurately', 0.9013217521884682]
['wert', 0.9013217521884682]
['pain', 0.9013217521884682]
['paid', 0.9013217521884682]
['indwelling', 0.9013217521884682]
['fidgetty', 0.9013217521884682]
['nouveau', 0.9013217521884682]
['communicates', 0.9013217521884682]
['wettest', 0.9013217521884682]
['behind', 0.9013217521884682]
['reading', 0.9013217521884682]
['voodooism', 0.9013217521884682]
['stretches', 0.9013217521884682]
['dissected', 0.9013217521884682]
['doll', 0.9013217521884682]
['spasm', 0.9013217521884682]
['oratory', 0.9013217521884682]
['underwriters', 0.9013217521884682]
['thefts', 0.9013217521884682]
['drums', 0.9013217521884682]
['refers', 0.9013217521884682]
['fated', 0.9013217521884682]
['binocular', 0.9013217521884682]
['convalescents', 0.9013217521884682]
['norfolk', 0.9013217521884682]
['mothers', 0.9013217521884682]
['benevolent', 0.9013217521884682]
['_xiv_', 0.9013217521884682]
['operating', 0.9013217521884682]
['dashing', 0.9013217521884682]
['libertine', 0.9013217521884682]
['xxiv', 0.9013217521884682]
['nono', 0.9013217521884682]
['mutable', 0.9013217521884682]
['juncus', 0.9013217521884682]
['stains', 0.9013217521884682]
['existence', 0.9013217521884682]
['nervous', 0.9013217521884682]
['tempests', 0.9013217521884682]
['inaugurate', 0.9013217521884682]
['whitening', 0.9013217521884682]
['wigwams', 0.9013217521884682]
['pagoda', 0.9013217521884682]
['secret', 0.9013217521884682]
['vaults', 0.9013217521884682]
['harpocras', 0.9013217521884682]
['excited', 0.9013217521884682]
['glove', 0.9013217521884682]
['scrip', 0.9013217521884682]
['pet', 0.9013217521884682]
['commentator', 0.9013217521884682]
['prevail', 0.9013217521884682]
['denying', 0.9013217521884682]
['dimmer', 0.9013217521884682]
['scurrying', 0.9013217521884682]
['fisher', 0.9013217521884682]
['admiring', 0.9013217521884682]
['graver', 0.9013217521884682]
['assay', 0.9013217521884682]
['passin', 0.9013217521884682]
['unsatisfied', 0.9013217521884682]
['giving', 0.9013217521884682]
['bachelor', 0.9013217521884682]
['stalks', 0.9013217521884682]
['drank', 0.9013217521884682]
['named', 0.9013217521884682]
['contrariety', 0.9013217521884682]
['themselves', 0.9013217521884682]
['unterjacke_', 0.9013217521884682]
['effectively', 0.9013217521884682]
['carvers', 0.9013217521884682]
['changeless', 0.9013217521884682]
['sit', 0.9013217521884682]
['industries', 0.9013217521884682]
['criminal', 0.9013217521884682]
['handiest', 0.9013217521884682]
['slipping', 0.9013217521884682]
['cures', 0.9013217521884682]
['elizabethan', 0.9013217521884682]
['vulgar', 0.9013217521884682]
['mantelpiece', 0.9013217521884682]
['deterred', 0.9013217521884682]
['blowin', 0.9013217521884682]
['fulfilled', 0.9013217521884682]
['essentially', 0.9013217521884682]
['juggled', 0.9013217521884682]
['untoward', 0.9013217521884682]
['progressing', 0.9013217521884682]
['brightened', 0.9013217521884682]
['cubic', 0.9013217521884682]
['coasted', 0.9013217521884682]
['underlying', 0.9013217521884682]
['protecting', 0.9013217521884682]
['ghee', 0.9013217521884682]
['condescending', 0.9013217521884682]
['commencements', 0.9013217521884682]
['dunes', 0.9013217521884682]
['students', 0.9013217521884682]
['panes', 0.9013217521884682]
['combative', 0.9013217521884682]
['vivacity', 0.9013217521884682]
['periodically', 0.9013217521884682]
['retribution', 0.9013217521884682]
['wisp', 0.9013217521884682]
['veiling', 0.9013217521884682]
['problems_', 0.9013217521884682]
['clasps', 0.9013217521884682]
['thinnest', 0.9013217521884682]
['messala', 0.9013217521884682]
['latently', 0.9013217521884682]
['religionists', 0.9013217521884682]
['enjoy', 0.9013217521884682]
['strivings', 0.9013217521884682]
['shortness', 0.9013217521884682]
['visibly', 0.9013217521884682]
['myrrh', 0.9013217521884682]
['outdated', 0.9013217521884682]
['mesh', 0.9013217521884682]
['stronghold', 0.9013217521884682]
['theologian', 0.9013217521884682]
['whips', 0.9013217521884682]
['signing', 0.9013217521884682]
['coin', 0.9013217521884682]
['treats', 0.9013217521884682]
['flow', 0.9013217521884682]
['orderly', 0.9013217521884682]
['silencing', 0.9013217521884682]
['inspire', 0.9013217521884682]
['shutting', 0.9013217521884682]
['boss', 0.9013217521884682]
['ropes', 0.9013217521884682]
['been', 0.9013217521884682]
['fallow', 0.9013217521884682]
['greatest', 0.9013217521884682]
['actresses', 0.9013217521884682]
['christmas', 0.9013217521884682]
['nodded', 0.9013217521884682]
['shunah', 0.9013217521884682]
['_ram_', 0.9013217521884682]
['swarming', 0.9013217521884682]
['turbid', 0.9013217521884682]
['accumulation', 0.9013217521884682]
['bake', 0.9013217521884682]
['substitute', 0.9013217521884682]
['spectral', 0.9013217521884682]
['distaste', 0.9013217521884682]
['twentieth', 0.9013217521884682]
['morals', 0.9013217521884682]
['besought', 0.9013217521884682]
['smallish', 0.9013217521884682]
['stroke', 0.9013217521884682]
['fangs', 0.9013217521884682]
['blocked', 0.9013217521884682]
['apes', 0.9013217521884682]
['apex', 0.9013217521884682]
['chymists', 0.9013217521884682]
['weighted', 0.9013217521884682]
['myrtle', 0.9013217521884682]
['convention', 0.9013217521884682]
['hue', 0.9013217521884682]
['hut', 0.9013217521884682]
['petrified', 0.9013217521884682]
['visitors', 0.9013217521884682]
['percy', 0.9013217521884682]
['woolen', 0.9013217521884682]
['crimp', 0.9013217521884682]
['pinnacle', 0.9013217521884682]
['picnic', 0.9013217521884682]
['tittle', 0.9013217521884682]
['regent', 0.9013217521884682]
['captious', 0.9013217521884682]
['of', 0.9013217521884682]
['tributary', 0.9013217521884682]
['polkaed', 0.9013217521884682]
['cohesion', 0.9013217521884682]
['rimmed', 0.9013217521884682]
['settlement', 0.9013217521884682]
['woman', 0.9013217521884682]
['equivocal', 0.9013217521884682]
['induce', 0.9013217521884682]
['1907', 0.9013217521884682]
['tarpaulin', 0.9013217521884682]
['_description', 0.9013217521884682]
['assailing', 0.9013217521884682]
['1276', 0.9013217521884682]
['glide', 0.9013217521884682]
['turns', 0.9013217521884682]
['inherent', 0.9013217521884682]
['health', 0.9013217521884682]
['swarm', 0.9013217521884682]
['recreations', 0.9013217521884682]
['imprinted', 0.9013217521884682]
['fiesolona_', 0.9013217521884682]
['memorandum', 0.9013217521884682]
['beards', 0.9013217521884682]
['primogeniture', 0.9013217521884682]
['_should_', 0.9013217521884682]
['flames', 0.9013217521884682]
['arrived', 0.9013217521884682]
['advisers', 0.9013217521884682]
['oncivil', 0.9013217521884682]
['jumps', 0.9013217521884682]
['frien', 0.9013217521884682]
['scrutinized', 0.9013217521884682]
['waxing', 0.9013217521884682]
['grenadier', 0.9013217521884682]
['talons', 0.9013217521884682]
['drinking', 0.9013217521884682]
['redistribute', 0.9013217521884682]
['moulding', 0.9013217521884682]
['stumblingly', 0.9013217521884682]
['sore', 0.9013217521884682]
['galls', 0.9013217521884682]
['wardroom', 0.9013217521884682]
['decaying', 0.9013217521884682]
['suiting', 0.9013217521884682]
['performs', 0.9013217521884682]
['comrade', 0.9013217521884682]
['overtake', 0.9013217521884682]
['phrases', 0.9013217521884682]
['slides', 0.9013217521884682]
['venal', 0.9013217521884682]
['paraeus', 0.9013217521884682]
['ended', 0.9013217521884682]
['unconvincing', 0.9013217521884682]
['sufficient', 0.9013217521884682]
['palely', 0.9013217521884682]
['grandeur', 0.9013217521884682]
['maintop', 0.9013217521884682]
['fighting', 0.9013217521884682]
['bending', 0.9013217521884682]
['unbridled', 0.9013217521884682]
['loser', 0.9013217521884682]
['odeon', 0.9013217521884682]
['extension', 0.9013217521884682]
['urges', 0.9013217521884682]
['own', 0.9013217521884682]
['gurgle', 0.9013217521884682]
['scylla', 0.9013217521884682]
['resumption', 0.9013217521884682]
['disproportion', 0.9013217521884682]
['sloping', 0.9013217521884682]
['cyprus', 0.9013217521884682]
['sputter', 0.9013217521884682]
['callin', 0.9013217521884682]
['uttering', 0.9013217521884682]
['_faerie', 0.9013217521884682]
['pursue', 0.9013217521884682]
['somethi', 0.9013217521884682]
['moonrise', 0.9013217521884682]
['currency', 0.9013217521884682]
['caution', 0.9013217521884682]
['debout', 0.9013217521884682]
['phaedra', 0.9013217521884682]
['auger', 0.9013217521884682]
['pigsty', 0.9013217521884682]
['dignified', 0.9013217521884682]
['slate', 0.9013217521884682]
['throned', 0.9013217521884682]
['colourless', 0.9013217521884682]
['turnin', 0.9013217521884682]
['evenin', 0.9013217521884682]
['faculties', 0.9013217521884682]
['expostulations', 0.9013217521884682]
['_the', 0.9013217521884682]
['mondaines', 0.9013217521884682]
['wells', 0.9013217521884682]
['reverberated', 0.9013217521884682]
['participate', 0.9013217521884682]
['meeting_', 0.9013217521884682]
['societies', 0.9013217521884682]
['recruit', 0.9013217521884682]
['souvenir', 0.9013217521884682]
['defiance', 0.9013217521884682]
['debt', 0.9013217521884682]
['argue', 0.9013217521884682]
['sideless', 0.9013217521884682]
['cheveux', 0.9013217521884682]
['ridiculously', 0.9013217521884682]
['cornish', 0.9013217521884682]
['overpowers', 0.9013217521884682]
['perspicuously', 0.9013217521884682]
['haggard', 0.9013217521884682]
['centigrammes', 0.9013217521884682]
['votaries', 0.9013217521884682]
['contributing', 0.9013217521884682]
['waits', 0.9013217521884682]
['glacier', 0.9013217521884682]
['recurrence', 0.9013217521884682]
['96', 0.9013217521884682]
['pea', 0.9013217521884682]
['loads', 0.9013217521884682]
['adulation', 0.9013217521884682]
['provincial', 0.9013217521884682]
['improving', 0.9013217521884682]
['drunken', 0.9013217521884682]
['amulet', 0.9013217521884682]
['twilight', 0.9013217521884682]
['spiritualism', 0.9013217521884682]
['shouted', 0.9013217521884682]
['warbag', 0.9013217521884682]
['city', 0.9013217521884682]
['scarce', 0.9013217521884682]
['battalions', 0.9013217521884682]
['enable', 0.9013217521884682]
['diffuse', 0.9013217521884682]
['profane', 0.9013217521884682]
['tribal', 0.9013217521884682]
['grievous', 0.9013217521884682]
['mohawk', 0.9013217521884682]
['refer', 0.9013217521884682]
['punishments', 0.9013217521884682]
['hem', 0.9013217521884682]
['sobbing', 0.9013217521884682]
['mask', 0.9013217521884682]
['adam', 0.9013217521884682]
['debris', 0.9013217521884682]
['masonry', 0.9013217521884682]
['returned', 0.9013217521884682]
['harry', 0.9013217521884682]
['bartholdi', 0.9013217521884682]
['atlas', 0.9013217521884682]
['sucked', 0.9013217521884682]
['salute', 0.9013217521884682]
['risen', 0.9013217521884682]
['jes', 0.9013217521884682]
['litany', 0.9013217521884682]
['warmly', 0.9013217521884682]
['frail', 0.9013217521884682]
['factor', 0.9013217521884682]
['ordained', 0.9013217521884682]
['banner', 0.9013217521884682]
['archduke', 0.9013217521884682]
['legislature', 0.9013217521884682]
['squirrel', 0.9013217521884682]
['reticence', 0.9013217521884682]
['races', 0.9013217521884682]
['gallia', 0.9013217521884682]
['pale', 0.9013217521884682]
['departures', 0.9013217521884682]
['_marie', 0.9013217521884682]
['awaited', 0.9013217521884682]
['striven', 0.9013217521884682]
['evacuants', 0.9013217521884682]
['sumptuously', 0.9013217521884682]
['tremor', 0.9013217521884682]
['racy', 0.9013217521884682]
['meseemed', 0.9013217521884682]
['screech', 0.9013217521884682]
['prompts', 0.9013217521884682]
['saturnalian', 0.9013217521884682]
['shuffled', 0.9013217521884682]
['fitz', 0.9013217521884682]
['hawk', 0.9013217521884682]
['asserts', 0.9013217521884682]
['existences', 0.9013217521884682]
['outlines', 0.9013217521884682]
['truth', 0.9013217521884682]
['irritation', 0.9013217521884682]
['splayed', 0.9013217521884682]
['dissensions', 0.9013217521884682]
['affinities', 0.9013217521884682]
['hungrily', 0.9013217521884682]
['babel', 0.9013217521884682]
['warily', 0.9013217521884682]
['bring', 0.9013217521884682]
['wretchedness', 0.9013217521884682]
['listened', 0.9013217521884682]
['enfolded', 0.9013217521884682]
['packed', 0.9013217521884682]
['invited', 0.9013217521884682]
['end_', 0.9013217521884682]
['vu', 0.9013217521884682]
['nerves', 0.9013217521884682]
['selecting', 0.9013217521884682]
['inn', 0.9013217521884682]
['renowned', 0.9013217521884682]
['mozart', 0.9013217521884682]
['lasted', 0.9013217521884682]
['regal', 0.9013217521884682]
['meekly', 0.9013217521884682]
['scull', 0.9013217521884682]
['infested', 0.9013217521884682]
['rocky', 0.9013217521884682]
['rocks', 0.9013217521884682]
['logs', 0.9013217521884682]
['scenes', 0.9013217521884682]
['realm', 0.9013217521884682]
['transmit', 0.9013217521884682]
['roumania', 0.9013217521884682]
['ebook', 0.9013217521884682]
['thickness', 0.9013217521884682]
['ocular', 0.9013217521884682]
['wa', 0.9013217521884682]
['foes', 0.9013217521884682]
['exceeds', 0.9013217521884682]
['patting', 0.9013217521884682]
['tortulf', 0.9013217521884682]
['farther', 0.9013217521884682]
['wal', 0.9013217521884682]
['tints', 0.9013217521884682]
['taken', 0.9013217521884682]
['streamlet', 0.9013217521884682]
['complains', 0.9013217521884682]
['anatomist', 0.9013217521884682]
['swathed', 0.9013217521884682]
['loyal', 0.9013217521884682]
['frightenedly', 0.9013217521884682]
['unmixed', 0.9013217521884682]
['repression', 0.9013217521884682]
['woven', 0.9013217521884682]
['appear', 0.9013217521884682]
['repentance', 0.9013217521884682]
['car', 0.9013217521884682]
['cat', 0.9013217521884682]
['renders', 0.9013217521884682]
['rufrius', 0.9013217521884682]
['ruinous', 0.9013217521884682]
['thong', 0.9013217521884682]
['xv', 0.9013217521884682]
['distorted', 0.9013217521884682]
['shouts', 0.9013217521884682]
['ruler', 0.9013217521884682]
['overlooks', 0.9013217521884682]
['landslip', 0.9013217521884682]
['thereunto', 0.9013217521884682]
['seine', 0.9013217521884682]
['wolf', 0.9013217521884682]
['proclivities', 0.9013217521884682]
['sadness', 0.9013217521884682]
['trickled', 0.9013217521884682]
['peak', 0.9013217521884682]
['opprobrious', 0.9013217521884682]
['scorching', 0.9013217521884682]
['spalding', 0.9013217521884682]
['fanning', 0.9013217521884682]
['forbear', 0.9013217521884682]
['groping', 0.9013217521884682]
['indefatigable', 0.9013217521884682]
['blush', 0.9013217521884682]
['scheme', 0.9013217521884682]
['squirts', 0.9013217521884682]
['experience_', 0.9013217521884682]
['northern', 0.9013217521884682]
['imparted', 0.9013217521884682]
['alteration', 0.9013217521884682]
['secrets', 0.9013217521884682]
['hews', 0.9013217521884682]
['vessel', 0.9013217521884682]
['stamp', 0.9013217521884682]
['octavos', 0.9013217521884682]
['exercising', 0.9013217521884682]
['wiser', 0.9013217521884682]
['stew', 0.9013217521884682]
['reappear', 0.9013217521884682]
['experiences', 0.9013217521884682]
['specialty', 0.9013217521884682]
['properly', 0.9013217521884682]
['regulations', 0.9013217521884682]
['canals', 0.9013217521884682]
['chant', 0.9013217521884682]
['felled', 0.9013217521884682]
['started', 0.9013217521884682]
['crossing', 0.9013217521884682]
['illuminate', 0.9013217521884682]
['adeste', 0.9013217521884682]
['benediction', 0.9013217521884682]
['craned', 0.9013217521884682]
['_stimulantia_', 0.9013217521884682]
['bases', 0.9013217521884682]
['gras', 0.9013217521884682]
['blinked', 0.9013217521884682]
['lenbach', 0.9013217521884682]
['admit', 0.9013217521884682]
['encircled', 0.9013217521884682]
['amends', 0.9013217521884682]
['spherical', 0.9013217521884682]
['page', 0.9013217521884682]
['adversity', 0.9013217521884682]
['myron', 0.9013217521884682]
['soloman', 0.9013217521884682]
['_parsifal_', 0.9013217521884682]
['pardon', 0.9013217521884682]
['sagely', 0.9013217521884682]
['winded', 0.9013217521884682]
['wreck', 0.9013217521884682]
['109', 0.9013217521884682]
['loot', 0.9013217521884682]
['ignoring', 0.9013217521884682]
['ninety', 0.9013217521884682]
['danes', 0.9013217521884682]
['wars', 0.9013217521884682]
['frenzy', 0.9013217521884682]
['adult', 0.9013217521884682]
['magnitudes', 0.9013217521884682]
['construe', 0.9013217521884682]
['president', 0.9013217521884682]
['stepchildren', 0.9013217521884682]
['inhabitant', 0.9013217521884682]
['overtakes', 0.9013217521884682]
['tribulations', 0.9013217521884682]
['misstate', 0.9013217521884682]
['sleepless', 0.9013217521884682]
['side', 0.9013217521884682]
['thackeray', 0.9013217521884682]
['invalids', 0.9013217521884682]
['turrets', 0.9013217521884682]
['modern', 0.9013217521884682]
['mind', 0.9013217521884682]
['sown', 0.9013217521884682]
['rival', 0.9013217521884682]
['midst', 0.9013217521884682]
['manufactures_', 0.9013217521884682]
['steersman', 0.9013217521884682]
['erect', 0.9013217521884682]
['milieu', 0.9013217521884682]
['chub', 0.9013217521884682]
['magistrates', 0.9013217521884682]
['pinochle', 0.9013217521884682]
['wanting', 0.9013217521884682]
['erected', 0.9013217521884682]
['conquering', 0.9013217521884682]
['meanings', 0.9013217521884682]
['jena', 0.9013217521884682]
['swedenborg', 0.9013217521884682]
['myrmidons', 0.9013217521884682]
['mackintosh', 0.9013217521884682]
['implanted', 0.9013217521884682]
['bruised', 0.9013217521884682]
['reviews', 0.9013217521884682]
['empressement', 0.9013217521884682]
['crib', 0.9013217521884682]
['mirthlessly', 0.9013217521884682]
['10', 0.9013217521884682]
['15', 0.9013217521884682]
['14', 0.9013217521884682]
['17', 0.9013217521884682]
['hearer', 0.9013217521884682]
['valstad', 0.9013217521884682]
['stockings', 0.9013217521884682]
['shop', 0.9013217521884682]
['fend', 0.9013217521884682]
['dick', 0.9013217521884682]
['grim', 0.9013217521884682]
['decomposition', 0.9013217521884682]
['references', 0.9013217521884682]
['film', 0.9013217521884682]
['drivers', 0.9013217521884682]
['ceaselessly', 0.9013217521884682]
['sneeze', 0.9013217521884682]
['aesculapius', 0.9013217521884682]
['sung', 0.9013217521884682]
['hideous', 0.9013217521884682]
['got', 0.9013217521884682]
['cackling', 0.9013217521884682]
['cowardly', 0.9013217521884682]
['_city', 0.9013217521884682]
['paragraph', 0.9013217521884682]
['sphere', 0.9013217521884682]
['20', 0.9013217521884682]
['harm', 0.9013217521884682]
['surly', 0.9013217521884682]
['mercury', 0.9013217521884682]
['disobedience', 0.9013217521884682]
['crouched', 0.9013217521884682]
['circumstance', 0.9013217521884682]
['senor', 0.9013217521884682]
['conducted', 0.9013217521884682]
['done', 0.9013217521884682]
['shoal', 0.9013217521884682]
['least', 0.9013217521884682]
['slithered', 0.9013217521884682]
['lion', 0.9013217521884682]
['materially', 0.9013217521884682]
['storybooks', 0.9013217521884682]
['gap', 0.9013217521884682]
['gag', 0.9013217521884682]
['trojan', 0.9013217521884682]
['engrosses', 0.9013217521884682]
['tois', 0.9013217521884682]
['miserliness', 0.9013217521884682]
['300', 0.9013217521884682]
['subconscious', 0.9013217521884682]
['gratings', 0.9013217521884682]
['derangement', 0.9013217521884682]
['ascertained', 0.9013217521884682]
['iniquity', 0.9013217521884682]
['insertion', 0.9013217521884682]
['exuberant', 0.9013217521884682]
['royalist', 0.9013217521884682]
['magniloquence', 0.9013217521884682]
['lamp', 0.9013217521884682]
['solitudes', 0.9013217521884682]
['ambiguous', 0.9013217521884682]
['greater', 0.9013217521884682]
['descendants', 0.9013217521884682]
['parks', 0.9013217521884682]
['dismays', 0.9013217521884682]
['finisher', 0.9013217521884682]
['eurydice', 0.9013217521884682]
['discreditable', 0.9013217521884682]
['congress', 0.9013217521884682]
['actual', 0.9013217521884682]
['oat', 0.9013217521884682]
['fabulous', 0.9013217521884682]
['century_', 0.9013217521884682]
['ardently', 0.9013217521884682]
['appetencies', 0.9013217521884682]
['tourist', 0.9013217521884682]
['fraught', 0.9013217521884682]
['morbus', 0.9013217521884682]
['toe', 0.9013217521884682]
['plaisirs', 0.9013217521884682]
['frenchwoman', 0.9013217521884682]
['_shut_', 0.9013217521884682]
['catalogue', 0.9013217521884682]
['games', 0.9013217521884682]
['majestic', 0.9013217521884682]
['expected', 0.9013217521884682]
['afore', 0.9013217521884682]
['judge', 0.9013217521884682]
['intolerant', 0.9013217521884682]
['hastens', 0.9013217521884682]
['seals_', 0.9013217521884682]
['truer', 0.9013217521884682]
['jew', 0.9013217521884682]
['voulu', 0.9013217521884682]
['cauldron', 0.9013217521884682]
['gig', 0.9013217521884682]
['crews', 0.9013217521884682]
['furs', 0.9013217521884682]
['leads', 0.9013217521884682]
['cool', 0.9013217521884682]
['becquerel', 0.9013217521884682]
['goolo', 0.9013217521884682]
['healthy', 0.9013217521884682]
['paralyzed', 0.9013217521884682]
['handled', 0.9013217521884682]
['handler', 0.9013217521884682]
['leavin', 0.9013217521884682]
['propriety', 0.9013217521884682]
['underneath', 0.9013217521884682]
['inadequacy', 0.9013217521884682]
['rented', 0.9013217521884682]
['necessarily', 0.9013217521884682]
['district', 0.9013217521884682]
['rend', 0.9013217521884682]
['froth', 0.9013217521884682]
['unavailing', 0.9013217521884682]
['blunt', 0.9013217521884682]
['inky', 0.9013217521884682]
['probed', 0.9013217521884682]
['cleared', 0.9013217521884682]
['college', 0.9013217521884682]
['federal', 0.9013217521884682]
['diners', 0.9013217521884682]
['hunts', 0.9013217521884682]
['trusteeships', 0.9013217521884682]
['slippers', 0.9013217521884682]
['couples', 0.9013217521884682]
