['quare', 0.946597077021447]
['drums', 0.9222487206148393]
['refers', 0.9222487206148393]
['fated', 0.9222487206148393]
['binocular', 0.9222487206148393]
['convalescents', 0.9222487206148393]
['norfolk', 0.9222487206148393]
['mothers', 0.9222487206148393]
['benevolent', 0.9222487206148393]
['_xiv_', 0.9222487206148393]
['operating', 0.9222487206148393]
['dashing', 0.9222487206148393]
['libertine', 0.9222487206148393]
['xxiv', 0.9222487206148393]
['nono', 0.9222487206148393]
['mutable', 0.9222487206148393]
['juncus', 0.9222487206148393]
['stains', 0.9222487206148393]
['existence', 0.9222487206148393]
['nervous', 0.9222487206148393]
['tempests', 0.9222487206148393]
['inaugurate', 0.9222487206148393]
['whitening', 0.9222487206148393]
['wigwams', 0.9222487206148393]
['pagoda', 0.9222487206148393]
['secret', 0.9222487206148393]
['vaults', 0.9222487206148393]
['harpocras', 0.9222487206148393]
['excited', 0.9222487206148393]
['glove', 0.9222487206148393]
['scrip', 0.9222487206148393]
['pet', 0.9222487206148393]
['commentator', 0.9222487206148393]
['prevail', 0.9222487206148393]
['denying', 0.9222487206148393]
['dimmer', 0.9222487206148393]
['scurrying', 0.9222487206148393]
['fisher', 0.9222487206148393]
['admiring', 0.9222487206148393]
['graver', 0.9222487206148393]
['assay', 0.9222487206148393]
['passin', 0.9222487206148393]
['unsatisfied', 0.9222487206148393]
['giving', 0.9222487206148393]
['bachelor', 0.9222487206148393]
['stalks', 0.9222487206148393]
['drank', 0.9222487206148393]
['named', 0.9222487206148393]
['contrariety', 0.9222487206148393]
['themselves', 0.9222487206148393]
['unterjacke_', 0.9222487206148393]
['effectively', 0.9222487206148393]
['carvers', 0.9222487206148393]
['changeless', 0.9222487206148393]
['sit', 0.9222487206148393]
['industries', 0.9222487206148393]
['criminal', 0.9222487206148393]
['handiest', 0.9222487206148393]
['slipping', 0.9222487206148393]
['cures', 0.9222487206148393]
['elizabethan', 0.9222487206148393]
['vulgar', 0.9222487206148393]
['mantelpiece', 0.9222487206148393]
['deterred', 0.9222487206148393]
['blowin', 0.9222487206148393]
['fulfilled', 0.9222487206148393]
['essentially', 0.9222487206148393]
['juggled', 0.9222487206148393]
['untoward', 0.9222487206148393]
['progressing', 0.9222487206148393]
['brightened', 0.9222487206148393]
['cubic', 0.9222487206148393]
['coasted', 0.9222487206148393]
['underlying', 0.9222487206148393]
['protecting', 0.9222487206148393]
['ghee', 0.9222487206148393]
['condescending', 0.9222487206148393]
['commencements', 0.9222487206148393]
['dunes', 0.9222487206148393]
['students', 0.9222487206148393]
['panes', 0.9222487206148393]
['combative', 0.9222487206148393]
['vivacity', 0.9222487206148393]
['periodically', 0.9222487206148393]
['retribution', 0.9222487206148393]
['wisp', 0.9222487206148393]
['veiling', 0.9222487206148393]
['problems_', 0.9222487206148393]
['clasps', 0.9222487206148393]
['thinnest', 0.9222487206148393]
['messala', 0.9222487206148393]
['latently', 0.9222487206148393]
['religionists', 0.9222487206148393]
['enjoy', 0.9222487206148393]
['strivings', 0.9222487206148393]
['shortness', 0.9222487206148393]
['visibly', 0.9222487206148393]
['myrrh', 0.9222487206148393]
['outdated', 0.9222487206148393]
['mesh', 0.9222487206148393]
['stronghold', 0.9222487206148393]
['theologian', 0.9222487206148393]
['whips', 0.9222487206148393]
['signing', 0.9222487206148393]
['coin', 0.9222487206148393]
['treats', 0.9222487206148393]
['flow', 0.9222487206148393]
['orderly', 0.9222487206148393]
['silencing', 0.9222487206148393]
['inspire', 0.9222487206148393]
['shutting', 0.9222487206148393]
['boss', 0.9222487206148393]
['ropes', 0.9222487206148393]
['been', 0.9222487206148393]
['fallow', 0.9222487206148393]
['greatest', 0.9222487206148393]
['actresses', 0.9222487206148393]
['christmas', 0.9222487206148393]
['nodded', 0.9222487206148393]
['shunah', 0.9222487206148393]
['_ram_', 0.9222487206148393]
['swarming', 0.9222487206148393]
['turbid', 0.9222487206148393]
['accumulation', 0.9222487206148393]
['bake', 0.9222487206148393]
['substitute', 0.9222487206148393]
['spectral', 0.9222487206148393]
['distaste', 0.9222487206148393]
['twentieth', 0.9222487206148393]
['morals', 0.9222487206148393]
['besought', 0.9222487206148393]
['smallish', 0.9222487206148393]
['stroke', 0.9222487206148393]
['fangs', 0.9222487206148393]
['blocked', 0.9222487206148393]
['apes', 0.9222487206148393]
['apex', 0.9222487206148393]
['chymists', 0.9222487206148393]
['weighted', 0.9222487206148393]
['myrtle', 0.9222487206148393]
['convention', 0.9222487206148393]
['hue', 0.9222487206148393]
['hut', 0.9222487206148393]
['petrified', 0.9222487206148393]
['visitors', 0.9222487206148393]
['percy', 0.9222487206148393]
['woolen', 0.9222487206148393]
['crimp', 0.9222487206148393]
['pinnacle', 0.9222487206148393]
['picnic', 0.9222487206148393]
['tittle', 0.9222487206148393]
['regent', 0.9222487206148393]
['captious', 0.9222487206148393]
['of', 0.9222487206148393]
['tributary', 0.9222487206148393]
['polkaed', 0.9222487206148393]
['cohesion', 0.9222487206148393]
['rimmed', 0.9222487206148393]
['settlement', 0.9222487206148393]
['woman', 0.9222487206148393]
['equivocal', 0.9222487206148393]
['induce', 0.9222487206148393]
['1907', 0.9222487206148393]
['tarpaulin', 0.9222487206148393]
['_description', 0.9222487206148393]
['assailing', 0.9222487206148393]
['1276', 0.9222487206148393]
['glide', 0.9222487206148393]
['turns', 0.9222487206148393]
['inherent', 0.9222487206148393]
['health', 0.9222487206148393]
['swarm', 0.9222487206148393]
['recreations', 0.9222487206148393]
['imprinted', 0.9222487206148393]
['fiesolona_', 0.9222487206148393]
['memorandum', 0.9222487206148393]
['beards', 0.9222487206148393]
['primogeniture', 0.9222487206148393]
['_should_', 0.9222487206148393]
['flames', 0.9222487206148393]
['arrived', 0.9222487206148393]
['advisers', 0.9222487206148393]
['oncivil', 0.9222487206148393]
['jumps', 0.9222487206148393]
['frien', 0.9222487206148393]
['scrutinized', 0.9222487206148393]
['waxing', 0.9222487206148393]
['grenadier', 0.9222487206148393]
['talons', 0.9222487206148393]
['drinking', 0.9222487206148393]
['redistribute', 0.9222487206148393]
['moulding', 0.9222487206148393]
['stumblingly', 0.9222487206148393]
['sore', 0.9222487206148393]
['galls', 0.9222487206148393]
['wardroom', 0.9222487206148393]
['decaying', 0.9222487206148393]
['suiting', 0.9222487206148393]
['performs', 0.9222487206148393]
['comrade', 0.9222487206148393]
['overtake', 0.9222487206148393]
['phrases', 0.9222487206148393]
['slides', 0.9222487206148393]
['venal', 0.9222487206148393]
['paraeus', 0.9222487206148393]
['ended', 0.9222487206148393]
['unconvincing', 0.9222487206148393]
['sufficient', 0.9222487206148393]
['palely', 0.9222487206148393]
['grandeur', 0.9222487206148393]
['maintop', 0.9222487206148393]
['fighting', 0.9222487206148393]
['bending', 0.9222487206148393]
['unbridled', 0.9222487206148393]
['loser', 0.9222487206148393]
['odeon', 0.9222487206148393]
['extension', 0.9222487206148393]
['urges', 0.9222487206148393]
['own', 0.9222487206148393]
['gurgle', 0.9222487206148393]
['scylla', 0.9222487206148393]
['resumption', 0.9222487206148393]
['disproportion', 0.9222487206148393]
['sloping', 0.9222487206148393]
['cyprus', 0.9222487206148393]
['sputter', 0.9222487206148393]
['callin', 0.9222487206148393]
['uttering', 0.9222487206148393]
['_faerie', 0.9222487206148393]
['pursue', 0.9222487206148393]
['somethi', 0.9222487206148393]
['moonrise', 0.9222487206148393]
['currency', 0.9222487206148393]
['caution', 0.9222487206148393]
['debout', 0.9222487206148393]
['phaedra', 0.9222487206148393]
['auger', 0.9222487206148393]
['pigsty', 0.9222487206148393]
['dignified', 0.9222487206148393]
['slate', 0.9222487206148393]
['throned', 0.9222487206148393]
['colourless', 0.9222487206148393]
['turnin', 0.9222487206148393]
['evenin', 0.9222487206148393]
['faculties', 0.9222487206148393]
['expostulations', 0.9222487206148393]
['_the', 0.9222487206148393]
['mondaines', 0.9222487206148393]
['wells', 0.9222487206148393]
['reverberated', 0.9222487206148393]
['participate', 0.9222487206148393]
['meeting_', 0.9222487206148393]
['societies', 0.9222487206148393]
['recruit', 0.9222487206148393]
['souvenir', 0.9222487206148393]
['defiance', 0.9222487206148393]
['debt', 0.9222487206148393]
['argue', 0.9222487206148393]
['sideless', 0.9222487206148393]
['cheveux', 0.9222487206148393]
['ridiculously', 0.9222487206148393]
['cornish', 0.9222487206148393]
['overpowers', 0.9222487206148393]
['perspicuously', 0.9222487206148393]
['haggard', 0.9222487206148393]
['centigrammes', 0.9222487206148393]
['votaries', 0.9222487206148393]
['contributing', 0.9222487206148393]
['waits', 0.9222487206148393]
['glacier', 0.9222487206148393]
['recurrence', 0.9222487206148393]
['96', 0.9222487206148393]
['pea', 0.9222487206148393]
['loads', 0.9222487206148393]
['adulation', 0.9222487206148393]
['provincial', 0.9222487206148393]
['improving', 0.9222487206148393]
['drunken', 0.9222487206148393]
['amulet', 0.9222487206148393]
['twilight', 0.9222487206148393]
['spiritualism', 0.9222487206148393]
['shouted', 0.9222487206148393]
['warbag', 0.9222487206148393]
['city', 0.9222487206148393]
['scarce', 0.9222487206148393]
['battalions', 0.9222487206148393]
['enable', 0.9222487206148393]
['diffuse', 0.9222487206148393]
['profane', 0.9222487206148393]
['tribal', 0.9222487206148393]
['grievous', 0.9222487206148393]
['mohawk', 0.9222487206148393]
['refer', 0.9222487206148393]
['punishments', 0.9222487206148393]
['hem', 0.9222487206148393]
['sobbing', 0.9222487206148393]
['mask', 0.9222487206148393]
['adam', 0.9222487206148393]
['debris', 0.9222487206148393]
['masonry', 0.9222487206148393]
['returned', 0.9222487206148393]
['harry', 0.9222487206148393]
['bartholdi', 0.9222487206148393]
['atlas', 0.9222487206148393]
['sucked', 0.9222487206148393]
['salute', 0.9222487206148393]
['risen', 0.9222487206148393]
['jes', 0.9222487206148393]
['litany', 0.9222487206148393]
['warmly', 0.9222487206148393]
['frail', 0.9222487206148393]
['factor', 0.9222487206148393]
['ordained', 0.9222487206148393]
['banner', 0.9222487206148393]
['archduke', 0.9222487206148393]
['legislature', 0.9222487206148393]
['squirrel', 0.9222487206148393]
['reticence', 0.9222487206148393]
['races', 0.9222487206148393]
['gallia', 0.9222487206148393]
['pale', 0.9222487206148393]
['departures', 0.9222487206148393]
['_marie', 0.9222487206148393]
['awaited', 0.9222487206148393]
['striven', 0.9222487206148393]
['evacuants', 0.9222487206148393]
['sumptuously', 0.9222487206148393]
['tremor', 0.9222487206148393]
['racy', 0.9222487206148393]
['meseemed', 0.9222487206148393]
['screech', 0.9222487206148393]
['prompts', 0.9222487206148393]
['saturnalian', 0.9222487206148393]
['shuffled', 0.9222487206148393]
['fitz', 0.9222487206148393]
['hawk', 0.9222487206148393]
['asserts', 0.9222487206148393]
['existences', 0.9222487206148393]
['outlines', 0.9222487206148393]
['truth', 0.9222487206148393]
['irritation', 0.9222487206148393]
['splayed', 0.9222487206148393]
['dissensions', 0.9222487206148393]
['affinities', 0.9222487206148393]
['hungrily', 0.9222487206148393]
['babel', 0.9222487206148393]
['warily', 0.9222487206148393]
['bring', 0.9222487206148393]
['wretchedness', 0.9222487206148393]
['listened', 0.9222487206148393]
['enfolded', 0.9222487206148393]
['packed', 0.9222487206148393]
['invited', 0.9222487206148393]
['end_', 0.9222487206148393]
['vu', 0.9222487206148393]
['nerves', 0.9222487206148393]
['selecting', 0.9222487206148393]
['inn', 0.9222487206148393]
['renowned', 0.9222487206148393]
['mozart', 0.9222487206148393]
['lasted', 0.9222487206148393]
['regal', 0.9222487206148393]
['meekly', 0.9222487206148393]
['scull', 0.9222487206148393]
['infested', 0.9222487206148393]
['rocky', 0.9222487206148393]
['rocks', 0.9222487206148393]
['logs', 0.9222487206148393]
['scenes', 0.9222487206148393]
['realm', 0.9222487206148393]
['transmit', 0.9222487206148393]
['roumania', 0.9222487206148393]
['ebook', 0.9222487206148393]
['thickness', 0.9222487206148393]
['ocular', 0.9222487206148393]
['wa', 0.9222487206148393]
['foes', 0.9222487206148393]
['exceeds', 0.9222487206148393]
['patting', 0.9222487206148393]
['tortulf', 0.9222487206148393]
['farther', 0.9222487206148393]
['wal', 0.9222487206148393]
['tints', 0.9222487206148393]
['taken', 0.9222487206148393]
['streamlet', 0.9222487206148393]
['complains', 0.9222487206148393]
['anatomist', 0.9222487206148393]
['swathed', 0.9222487206148393]
['loyal', 0.9222487206148393]
['frightenedly', 0.9222487206148393]
['unmixed', 0.9222487206148393]
['repression', 0.9222487206148393]
['woven', 0.9222487206148393]
['appear', 0.9222487206148393]
['repentance', 0.9222487206148393]
['car', 0.9222487206148393]
['cat', 0.9222487206148393]
['renders', 0.9222487206148393]
['rufrius', 0.9222487206148393]
['ruinous', 0.9222487206148393]
['thong', 0.9222487206148393]
['xv', 0.9222487206148393]
['distorted', 0.9222487206148393]
['shouts', 0.9222487206148393]
['ruler', 0.9222487206148393]
['overlooks', 0.9222487206148393]
['landslip', 0.9222487206148393]
['thereunto', 0.9222487206148393]
['seine', 0.9222487206148393]
['wolf', 0.9222487206148393]
['proclivities', 0.9222487206148393]
['sadness', 0.9222487206148393]
['trickled', 0.9222487206148393]
['peak', 0.9222487206148393]
['opprobrious', 0.9222487206148393]
['scorching', 0.9222487206148393]
['spalding', 0.9222487206148393]
['fanning', 0.9222487206148393]
['forbear', 0.9222487206148393]
['groping', 0.9222487206148393]
['indefatigable', 0.9222487206148393]
['blush', 0.9222487206148393]
['scheme', 0.9222487206148393]
['squirts', 0.9222487206148393]
['experience_', 0.9222487206148393]
['northern', 0.9222487206148393]
['imparted', 0.9222487206148393]
['alteration', 0.9222487206148393]
['secrets', 0.9222487206148393]
['hews', 0.9222487206148393]
['vessel', 0.9222487206148393]
['stamp', 0.9222487206148393]
['octavos', 0.9222487206148393]
['exercising', 0.9222487206148393]
['wiser', 0.9222487206148393]
['stew', 0.9222487206148393]
['reappear', 0.9222487206148393]
['experiences', 0.9222487206148393]
['specialty', 0.9222487206148393]
['properly', 0.9222487206148393]
['regulations', 0.9222487206148393]
['canals', 0.9222487206148393]
['chant', 0.9222487206148393]
['felled', 0.9222487206148393]
['started', 0.9222487206148393]
['crossing', 0.9222487206148393]
['illuminate', 0.9222487206148393]
['adeste', 0.9222487206148393]
['benediction', 0.9222487206148393]
['craned', 0.9222487206148393]
['_stimulantia_', 0.9222487206148393]
['bases', 0.9222487206148393]
['gras', 0.9222487206148393]
['blinked', 0.9222487206148393]
['lenbach', 0.9222487206148393]
['admit', 0.9222487206148393]
['encircled', 0.9222487206148393]
['amends', 0.9222487206148393]
['spherical', 0.9222487206148393]
['page', 0.9222487206148393]
['adversity', 0.9222487206148393]
['myron', 0.9222487206148393]
['soloman', 0.9222487206148393]
['_parsifal_', 0.9222487206148393]
['pardon', 0.9222487206148393]
['sagely', 0.9222487206148393]
['winded', 0.9222487206148393]
['wreck', 0.9222487206148393]
['109', 0.9222487206148393]
['loot', 0.9222487206148393]
['ignoring', 0.9222487206148393]
['ninety', 0.9222487206148393]
['danes', 0.9222487206148393]
['wars', 0.9222487206148393]
['frenzy', 0.9222487206148393]
['adult', 0.9222487206148393]
['magnitudes', 0.9222487206148393]
['construe', 0.9222487206148393]
['president', 0.9222487206148393]
['stepchildren', 0.9222487206148393]
['inhabitant', 0.9222487206148393]
['overtakes', 0.9222487206148393]
['tribulations', 0.9222487206148393]
['misstate', 0.9222487206148393]
['sleepless', 0.9222487206148393]
['side', 0.9222487206148393]
['thackeray', 0.9222487206148393]
['invalids', 0.9222487206148393]
['turrets', 0.9222487206148393]
['modern', 0.9222487206148393]
['mind', 0.9222487206148393]
['sown', 0.9222487206148393]
['rival', 0.9222487206148393]
['midst', 0.9222487206148393]
['manufactures_', 0.9222487206148393]
['steersman', 0.9222487206148393]
['erect', 0.9222487206148393]
['milieu', 0.9222487206148393]
['chub', 0.9222487206148393]
['magistrates', 0.9222487206148393]
['pinochle', 0.9222487206148393]
['wanting', 0.9222487206148393]
['erected', 0.9222487206148393]
['conquering', 0.9222487206148393]
['meanings', 0.9222487206148393]
['jena', 0.9222487206148393]
['swedenborg', 0.9222487206148393]
['myrmidons', 0.9222487206148393]
['mackintosh', 0.9222487206148393]
['implanted', 0.9222487206148393]
['bruised', 0.9222487206148393]
['reviews', 0.9222487206148393]
['empressement', 0.9222487206148393]
['crib', 0.9222487206148393]
['mirthlessly', 0.9222487206148393]
['10', 0.9222487206148393]
['15', 0.9222487206148393]
['14', 0.9222487206148393]
['17', 0.9222487206148393]
['hearer', 0.9222487206148393]
['valstad', 0.9222487206148393]
['stockings', 0.9222487206148393]
['shop', 0.9222487206148393]
['fend', 0.9222487206148393]
['dick', 0.9222487206148393]
['grim', 0.9222487206148393]
['decomposition', 0.9222487206148393]
['references', 0.9222487206148393]
['film', 0.9222487206148393]
['drivers', 0.9222487206148393]
['ceaselessly', 0.9222487206148393]
['sneeze', 0.9222487206148393]
['aesculapius', 0.9222487206148393]
['sung', 0.9222487206148393]
['hideous', 0.9222487206148393]
['got', 0.9222487206148393]
['cackling', 0.9222487206148393]
['cowardly', 0.9222487206148393]
['_city', 0.9222487206148393]
['paragraph', 0.9222487206148393]
['sphere', 0.9222487206148393]
['20', 0.9222487206148393]
['harm', 0.9222487206148393]
['surly', 0.9222487206148393]
['mercury', 0.9222487206148393]
['disobedience', 0.9222487206148393]
['crouched', 0.9222487206148393]
['circumstance', 0.9222487206148393]
['senor', 0.9222487206148393]
['conducted', 0.9222487206148393]
['done', 0.9222487206148393]
['shoal', 0.9222487206148393]
['least', 0.9222487206148393]
['slithered', 0.9222487206148393]
['lion', 0.9222487206148393]
['materially', 0.9222487206148393]
['storybooks', 0.9222487206148393]
['gap', 0.9222487206148393]
['gag', 0.9222487206148393]
['trojan', 0.9222487206148393]
['engrosses', 0.9222487206148393]
['tois', 0.9222487206148393]
['miserliness', 0.9222487206148393]
['300', 0.9222487206148393]
['subconscious', 0.9222487206148393]
['gratings', 0.9222487206148393]
['derangement', 0.9222487206148393]
['ascertained', 0.9222487206148393]
['iniquity', 0.9222487206148393]
['insertion', 0.9222487206148393]
['exuberant', 0.9222487206148393]
['royalist', 0.9222487206148393]
['magniloquence', 0.9222487206148393]
['lamp', 0.9222487206148393]
['solitudes', 0.9222487206148393]
['ambiguous', 0.9222487206148393]
['greater', 0.9222487206148393]
['descendants', 0.9222487206148393]
['parks', 0.9222487206148393]
['dismays', 0.9222487206148393]
['finisher', 0.9222487206148393]
['eurydice', 0.9222487206148393]
['discreditable', 0.9222487206148393]
['congress', 0.9222487206148393]
['actual', 0.9222487206148393]
['oat', 0.9222487206148393]
['fabulous', 0.9222487206148393]
['century_', 0.9222487206148393]
['ardently', 0.9222487206148393]
['appetencies', 0.9222487206148393]
['tourist', 0.9222487206148393]
['fraught', 0.9222487206148393]
['morbus', 0.9222487206148393]
['toe', 0.9222487206148393]
['plaisirs', 0.9222487206148393]
['frenchwoman', 0.9222487206148393]
['_shut_', 0.9222487206148393]
['catalogue', 0.9222487206148393]
['games', 0.9222487206148393]
['majestic', 0.9222487206148393]
['expected', 0.9222487206148393]
['afore', 0.9222487206148393]
['judge', 0.9222487206148393]
['intolerant', 0.9222487206148393]
['hastens', 0.9222487206148393]
['seals_', 0.9222487206148393]
['truer', 0.9222487206148393]
['jew', 0.9222487206148393]
['voulu', 0.9222487206148393]
['cauldron', 0.9222487206148393]
['gig', 0.9222487206148393]
['crews', 0.9222487206148393]
['furs', 0.9222487206148393]
['leads', 0.9222487206148393]
['cool', 0.9222487206148393]
['becquerel', 0.9222487206148393]
['goolo', 0.9222487206148393]
['healthy', 0.9222487206148393]
['paralyzed', 0.9222487206148393]
['handled', 0.9222487206148393]
['handler', 0.9222487206148393]
['leavin', 0.9222487206148393]
['propriety', 0.9222487206148393]
['underneath', 0.9222487206148393]
['inadequacy', 0.9222487206148393]
['rented', 0.9222487206148393]
['necessarily', 0.9222487206148393]
['district', 0.9222487206148393]
['rend', 0.9222487206148393]
['froth', 0.9222487206148393]
['unavailing', 0.9222487206148393]
['blunt', 0.9222487206148393]
['inky', 0.9222487206148393]
['probed', 0.9222487206148393]
['cleared', 0.9222487206148393]
['college', 0.9222487206148393]
['federal', 0.9222487206148393]
['diners', 0.9222487206148393]
['hunts', 0.9222487206148393]
['trusteeships', 0.9222487206148393]
['slippers', 0.9222487206148393]
['couples', 0.9222487206148393]
['recounted', 0.9222487206148393]
['projector', 0.9222487206148393]
['decently', 0.9222487206148393]
['lamentation', 0.9222487206148393]
['abalone', 0.9222487206148393]
['fineness', 0.9222487206148393]
['rose', 0.9222487206148393]
['reduced', 0.9222487206148393]
['oftener', 0.9222487206148393]
['lichen', 0.9222487206148393]
['aeacus', 0.9222487206148393]
['quavering', 0.9222487206148393]
['unbarring', 0.9222487206148393]
['disc', 0.9222487206148393]
['tastin', 0.9222487206148393]
['unfairness', 0.9222487206148393]
['chiefly', 0.9222487206148393]
['shady', 0.9222487206148393]
['wouldn', 0.9222487206148393]
['cupola', 0.9222487206148393]
['feet', 0.9222487206148393]
['says', 0.9222487206148393]
['grime', 0.9222487206148393]
['recovered', 0.9222487206148393]
['aims', 0.9222487206148393]
['eruption', 0.9222487206148393]
['intervenes', 0.9222487206148393]
['numberless', 0.9222487206148393]
['cheek', 0.9222487206148393]
['aloft', 0.9222487206148393]
['plaisir', 0.9222487206148393]
['gouvernantes', 0.9222487206148393]
['garbed', 0.9222487206148393]
['abuse', 0.9222487206148393]
['honestly', 0.9222487206148393]
['glisten', 0.9222487206148393]
['edging', 0.9222487206148393]
['88', 0.9222487206148393]
['fricassee', 0.9222487206148393]
['plainly', 0.9222487206148393]
['shell', 0.9222487206148393]
['rarity', 0.9222487206148393]
['which', 0.9222487206148393]
['exegesis', 0.9222487206148393]
['_i_', 0.9222487206148393]
['emancipation', 0.9222487206148393]
['mainly', 0.9222487206148393]
['disapprove', 0.9222487206148393]
['student', 0.9222487206148393]
['obtain', 0.9222487206148393]
['demeanor', 0.9222487206148393]
['ablaze', 0.9222487206148393]
['lizards', 0.9222487206148393]
['_duvall', 0.9222487206148393]
['van', 0.9222487206148393]
['_creation_', 0.9222487206148393]
['squeeze', 0.9222487206148393]
['venetian', 0.9222487206148393]
['narrator', 0.9222487206148393]
['diplomat', 0.9222487206148393]
['nigh', 0.9222487206148393]
['here', 0.9222487206148393]
['hers', 0.9222487206148393]
['pretensions', 0.9222487206148393]
['unit', 0.9222487206148393]
['panoply', 0.9222487206148393]
['brings', 0.9222487206148393]
['revolt', 0.9222487206148393]
['misfortune', 0.9222487206148393]
['trimmin', 0.9222487206148393]
['boston', 0.9222487206148393]
['nineteenth', 0.9222487206148393]
['incomplete', 0.9222487206148393]
['touches', 0.9222487206148393]
['emphatically', 0.9222487206148393]
['danse', 0.9222487206148393]
['demanded', 0.9222487206148393]
['30th', 0.9222487206148393]
['rebellion', 0.9222487206148393]
['believingly', 0.9222487206148393]
['disagreement', 0.9222487206148393]
['misled', 0.9222487206148393]
['preeminence', 0.9222487206148393]
['robertson', 0.9222487206148393]
['ovid', 0.9222487206148393]
['quickens', 0.9222487206148393]
['smell', 0.9222487206148393]
['twinkle', 0.9222487206148393]
['rent_', 0.9222487206148393]
['alone', 0.9222487206148393]
['subsistence', 0.9222487206148393]
['suck', 0.9222487206148393]
['dove', 0.9222487206148393]
['stress', 0.9222487206148393]
['varieties', 0.9222487206148393]
['unsolicited', 0.9222487206148393]
['deity', 0.9222487206148393]
['yawning', 0.9222487206148393]
['seventy', 0.9222487206148393]
['silhouettes', 0.9222487206148393]
['conscientiously', 0.9222487206148393]
['spanish', 0.9222487206148393]
['teatime', 0.9222487206148393]
['capace', 0.9222487206148393]
['san', 0.9222487206148393]
['uppermost', 0.9222487206148393]
['bureau', 0.9222487206148393]
['forsake', 0.9222487206148393]
['spars', 0.9222487206148393]
['thickly', 0.9222487206148393]
['boar', 0.9222487206148393]
['stretch', 0.9222487206148393]
['torpor', 0.9222487206148393]
['intimately', 0.9222487206148393]
['_as', 0.9222487206148393]
['births', 0.9222487206148393]
['_an', 0.9222487206148393]
['instrument', 0.9222487206148393]
['doyen', 0.9222487206148393]
['partaking', 0.9222487206148393]
['stranger', 0.9222487206148393]
['power', 0.9222487206148393]
['meal', 0.9222487206148393]
['stony', 0.9222487206148393]
['mispronouncing', 0.9222487206148393]
['snugged', 0.9222487206148393]
['flirt', 0.9222487206148393]
['mopping', 0.9222487206148393]
['awry', 0.9222487206148393]
['exhauster', 0.9222487206148393]
['openin', 0.9222487206148393]
['crucial', 0.9222487206148393]
['swallows', 0.9222487206148393]
['swirling', 0.9222487206148393]
['richard', 0.9222487206148393]
['forestall', 0.9222487206148393]
['method', 0.9222487206148393]
['introductory', 0.9222487206148393]
['apprised', 0.9222487206148393]
['spurtle', 0.9222487206148393]
['wavering', 0.9222487206148393]
['furnishing', 0.9222487206148393]
['emancipated', 0.9222487206148393]
['outfitting', 0.9222487206148393]
['fruition', 0.9222487206148393]
['freshly', 0.9222487206148393]
['aosta', 0.9222487206148393]
['plant', 0.9222487206148393]
['plans', 0.9222487206148393]
['plank', 0.9222487206148393]
['motley', 0.9222487206148393]
['comforted', 0.9222487206148393]
['reassured', 0.9222487206148393]
['coping', 0.9222487206148393]
['loosely', 0.9222487206148393]
['tenseness', 0.9222487206148393]
['brace', 0.9222487206148393]
['artistic', 0.9222487206148393]
['frightening', 0.9222487206148393]
['verbs', 0.9222487206148393]
['xanthus', 0.9222487206148393]
['smoldering', 0.9222487206148393]
['approve', 0.9222487206148393]
['silences', 0.9222487206148393]
['picks', 0.9222487206148393]
['religion', 0.9222487206148393]
['scraps', 0.9222487206148393]
['lashing', 0.9222487206148393]
['impalpableness', 0.9222487206148393]
['misgiving', 0.9222487206148393]
['receive', 0.9222487206148393]
['laboured', 0.9222487206148393]
['charity', 0.9222487206148393]
['thin', 0.9222487206148393]
['_then', 0.9222487206148393]
['reedy', 0.9222487206148393]
['cage', 0.9222487206148393]
['gardner', 0.9222487206148393]
['tempt', 0.9222487206148393]
['autographed', 0.9222487206148393]
['behaves', 0.9222487206148393]
['courted', 0.9222487206148393]
['haven', 0.9222487206148393]
['helvius', 0.9222487206148393]
['_her', 0.9222487206148393]
['_he_', 0.9222487206148393]
['atmosphere', 0.9222487206148393]
['denmark', 0.9222487206148393]
['summits', 0.9222487206148393]
['exerted', 0.9222487206148393]
['rams', 0.9222487206148393]
['wearied', 0.9222487206148393]
['nevermore', 0.9222487206148393]
['lichens', 0.9222487206148393]
['sadi', 0.9222487206148393]
['devilry', 0.9222487206148393]
['hauled', 0.9222487206148393]
['paul', 0.9222487206148393]
['pompous', 0.9222487206148393]
['encamp', 0.9222487206148393]
['vampiris', 0.9222487206148393]
['detestable', 0.9222487206148393]
['joveite', 0.9222487206148393]
['told', 0.9222487206148393]
['simultaneously', 0.9222487206148393]
['foolishness', 0.9222487206148393]
['romantically', 0.9222487206148393]
['striving', 0.9222487206148393]
['wore', 0.9222487206148393]
['work', 0.9222487206148393]
['foolhardy', 0.9222487206148393]
['proportionate', 0.9222487206148393]
['exhaling', 0.9222487206148393]
['amazement', 0.9222487206148393]
['writhing', 0.9222487206148393]
['comin', 0.9222487206148393]
['unmistakably', 0.9222487206148393]
['iron', 0.9222487206148393]
['forces', 0.9222487206148393]
['screening', 0.9222487206148393]
['bunyan', 0.9222487206148393]
['suffrage', 0.9222487206148393]
['steak', 0.9222487206148393]
['fullness', 0.9222487206148393]
['observer', 0.9222487206148393]
['caved', 0.9222487206148393]
['ils', 0.9222487206148393]
['highwayman', 0.9222487206148393]
['vengeful', 0.9222487206148393]
['spear', 0.9222487206148393]
['bestows', 0.9222487206148393]
['thrice', 0.9222487206148393]
['straits', 0.9222487206148393]
['deepens', 0.9222487206148393]
['republicaine', 0.9222487206148393]
['involuntary', 0.9222487206148393]
['mayn', 0.9222487206148393]
['derision', 0.9222487206148393]
