['quare', 0.9334713320044264]
['adroit', 0.9031384657629352]
['observers', 0.9031384657629352]
['lawrence', 0.9031384657629352]
['muleteer', 0.9031384657629352]
['wintered', 0.9031384657629352]
['speed', 0.9031384657629352]
['phelps', 0.9031384657629352]
['aeon', 0.9031384657629352]
['fell', 0.9031384657629352]
['operator', 0.9031384657629352]
['prepare', 0.9031384657629352]
['grange', 0.9031384657629352]
['afresh', 0.9031384657629352]
['hire', 0.9031384657629352]
['circulation', 0.9031384657629352]
['momentarily', 0.9031384657629352]
['describe', 0.9031384657629352]
['moved', 0.9031384657629352]
['marvellously', 0.9031384657629352]
['answers', 0.9031384657629352]
['broke', 0.9031384657629352]
['suction', 0.9031384657629352]
['milkiness', 0.9031384657629352]
['unearthly', 0.9031384657629352]
['hesperian', 0.9031384657629352]
['1870', 0.9031384657629352]
['_fuller', 0.9031384657629352]
['towards', 0.9031384657629352]
['eaten', 0.9031384657629352]
['viciously', 0.9031384657629352]
['liked', 0.9031384657629352]
['awnings', 0.9031384657629352]
['likes', 0.9031384657629352]
['used', 0.9031384657629352]
['hammer', 0.9031384657629352]
['run', 0.9031384657629352]
['rue', 0.9031384657629352]
['prevenir', 0.9031384657629352]
['bonnensium', 0.9031384657629352]
['visits', 0.9031384657629352]
['required', 0.9031384657629352]
['schooner', 0.9031384657629352]
['kindles', 0.9031384657629352]
['enslaved', 0.9031384657629352]
['discouragement', 0.9031384657629352]
['manliness', 0.9031384657629352]
['_physical', 0.9031384657629352]
['manipulate', 0.9031384657629352]
['thirsting', 0.9031384657629352]
['digested', 0.9031384657629352]
['spelling', 0.9031384657629352]
['exclusion', 0.9031384657629352]
['sands', 0.9031384657629352]
['fathom', 0.9031384657629352]
['auroras', 0.9031384657629352]
['beg', 0.9031384657629352]
['lightly', 0.9031384657629352]
['_your_', 0.9031384657629352]
['wreak', 0.9031384657629352]
['she', 0.9031384657629352]
['solicitous', 0.9031384657629352]
['usefulness', 0.9031384657629352]
['marshy', 0.9031384657629352]
['novel', 0.9031384657629352]
['riper', 0.9031384657629352]
['owns', 0.9031384657629352]
['_he', 0.9031384657629352]
['disputation', 0.9031384657629352]
['spells', 0.9031384657629352]
['ushered', 0.9031384657629352]
['impatience', 0.9031384657629352]
['ha', 0.9031384657629352]
['he', 0.9031384657629352]
['carriage', 0.9031384657629352]
['mechanics', 0.9031384657629352]
['orchestras', 0.9031384657629352]
['naturalist', 0.9031384657629352]
['hyperborean', 0.9031384657629352]
['maman', 0.9031384657629352]
['valencay', 0.9031384657629352]
['panacea', 0.9031384657629352]
['pourtales', 0.9031384657629352]
['type', 0.9031384657629352]
['supporters', 0.9031384657629352]
['expose', 0.9031384657629352]
['frantic', 0.9031384657629352]
['assent', 0.9031384657629352]
['stilly', 0.9031384657629352]
['stills', 0.9031384657629352]
['messrs', 0.9031384657629352]
['luck', 0.9031384657629352]
['diggers', 0.9031384657629352]
['monotonous', 0.9031384657629352]
['richest', 0.9031384657629352]
['ix', 0.9031384657629352]
['states_', 0.9031384657629352]
['vilest', 0.9031384657629352]
['bury', 0.9031384657629352]
['antaeus', 0.9031384657629352]
['minuteness', 0.9031384657629352]
['stirrings', 0.9031384657629352]
['diem', 0.9031384657629352]
['_desideratum_', 0.9031384657629352]
['ratlines', 0.9031384657629352]
['_rasselas_', 0.9031384657629352]
['string', 0.9031384657629352]
['veranda', 0.9031384657629352]
['banished', 0.9031384657629352]
['unrestricted', 0.9031384657629352]
['peteinoon', 0.9031384657629352]
['curriculum', 0.9031384657629352]
['oop', 0.9031384657629352]
['savior', 0.9031384657629352]
['effort', 0.9031384657629352]
['sibberns', 0.9031384657629352]
['chemical', 0.9031384657629352]
['till', 0.9031384657629352]
['aimless', 0.9031384657629352]
['_from_', 0.9031384657629352]
['aspirations', 0.9031384657629352]
['_him_', 0.9031384657629352]
['diversities', 0.9031384657629352]
['drifted', 0.9031384657629352]
['interference', 0.9031384657629352]
['grist', 0.9031384657629352]
['accurately', 0.9031384657629352]
['wert', 0.9031384657629352]
['pain', 0.9031384657629352]
['paid', 0.9031384657629352]
['indwelling', 0.9031384657629352]
['fidgetty', 0.9031384657629352]
['nouveau', 0.9031384657629352]
['communicates', 0.9031384657629352]
['wettest', 0.9031384657629352]
['behind', 0.9031384657629352]
['reading', 0.9031384657629352]
['voodooism', 0.9031384657629352]
['stretches', 0.9031384657629352]
['dissected', 0.9031384657629352]
['doll', 0.9031384657629352]
['spasm', 0.9031384657629352]
['oratory', 0.9031384657629352]
['underwriters', 0.9031384657629352]
['thefts', 0.9031384657629352]
['drums', 0.9031384657629352]
['refers', 0.9031384657629352]
['fated', 0.9031384657629352]
['binocular', 0.9031384657629352]
['convalescents', 0.9031384657629352]
['norfolk', 0.9031384657629352]
['mothers', 0.9031384657629352]
['benevolent', 0.9031384657629352]
['_xiv_', 0.9031384657629352]
['operating', 0.9031384657629352]
['dashing', 0.9031384657629352]
['libertine', 0.9031384657629352]
['xxiv', 0.9031384657629352]
['nono', 0.9031384657629352]
['mutable', 0.9031384657629352]
['juncus', 0.9031384657629352]
['stains', 0.9031384657629352]
['existence', 0.9031384657629352]
['nervous', 0.9031384657629352]
['tempests', 0.9031384657629352]
['inaugurate', 0.9031384657629352]
['whitening', 0.9031384657629352]
['wigwams', 0.9031384657629352]
['pagoda', 0.9031384657629352]
['secret', 0.9031384657629352]
['vaults', 0.9031384657629352]
['harpocras', 0.9031384657629352]
['excited', 0.9031384657629352]
['glove', 0.9031384657629352]
['scrip', 0.9031384657629352]
['pet', 0.9031384657629352]
['commentator', 0.9031384657629352]
['prevail', 0.9031384657629352]
['denying', 0.9031384657629352]
['dimmer', 0.9031384657629352]
['scurrying', 0.9031384657629352]
['fisher', 0.9031384657629352]
['admiring', 0.9031384657629352]
['graver', 0.9031384657629352]
['assay', 0.9031384657629352]
['passin', 0.9031384657629352]
['unsatisfied', 0.9031384657629352]
['giving', 0.9031384657629352]
['bachelor', 0.9031384657629352]
['stalks', 0.9031384657629352]
['drank', 0.9031384657629352]
['named', 0.9031384657629352]
['contrariety', 0.9031384657629352]
['themselves', 0.9031384657629352]
['unterjacke_', 0.9031384657629352]
['effectively', 0.9031384657629352]
['carvers', 0.9031384657629352]
['changeless', 0.9031384657629352]
['sit', 0.9031384657629352]
['industries', 0.9031384657629352]
['criminal', 0.9031384657629352]
['handiest', 0.9031384657629352]
['slipping', 0.9031384657629352]
['cures', 0.9031384657629352]
['elizabethan', 0.9031384657629352]
['vulgar', 0.9031384657629352]
['mantelpiece', 0.9031384657629352]
['deterred', 0.9031384657629352]
['blowin', 0.9031384657629352]
['fulfilled', 0.9031384657629352]
['essentially', 0.9031384657629352]
['juggled', 0.9031384657629352]
['untoward', 0.9031384657629352]
['progressing', 0.9031384657629352]
['brightened', 0.9031384657629352]
['cubic', 0.9031384657629352]
['coasted', 0.9031384657629352]
['underlying', 0.9031384657629352]
['protecting', 0.9031384657629352]
['ghee', 0.9031384657629352]
['condescending', 0.9031384657629352]
['commencements', 0.9031384657629352]
['dunes', 0.9031384657629352]
['students', 0.9031384657629352]
['panes', 0.9031384657629352]
['combative', 0.9031384657629352]
['vivacity', 0.9031384657629352]
['periodically', 0.9031384657629352]
['retribution', 0.9031384657629352]
['wisp', 0.9031384657629352]
['veiling', 0.9031384657629352]
['problems_', 0.9031384657629352]
['clasps', 0.9031384657629352]
['thinnest', 0.9031384657629352]
['messala', 0.9031384657629352]
['latently', 0.9031384657629352]
['religionists', 0.9031384657629352]
['enjoy', 0.9031384657629352]
['strivings', 0.9031384657629352]
['shortness', 0.9031384657629352]
['visibly', 0.9031384657629352]
['myrrh', 0.9031384657629352]
['outdated', 0.9031384657629352]
['mesh', 0.9031384657629352]
['stronghold', 0.9031384657629352]
['theologian', 0.9031384657629352]
['whips', 0.9031384657629352]
['signing', 0.9031384657629352]
['coin', 0.9031384657629352]
['treats', 0.9031384657629352]
['flow', 0.9031384657629352]
['orderly', 0.9031384657629352]
['silencing', 0.9031384657629352]
['inspire', 0.9031384657629352]
['shutting', 0.9031384657629352]
['boss', 0.9031384657629352]
['ropes', 0.9031384657629352]
['been', 0.9031384657629352]
['fallow', 0.9031384657629352]
['greatest', 0.9031384657629352]
['actresses', 0.9031384657629352]
['christmas', 0.9031384657629352]
['nodded', 0.9031384657629352]
['shunah', 0.9031384657629352]
['_ram_', 0.9031384657629352]
['swarming', 0.9031384657629352]
['turbid', 0.9031384657629352]
['accumulation', 0.9031384657629352]
['bake', 0.9031384657629352]
['substitute', 0.9031384657629352]
['spectral', 0.9031384657629352]
['distaste', 0.9031384657629352]
['twentieth', 0.9031384657629352]
['morals', 0.9031384657629352]
['besought', 0.9031384657629352]
['smallish', 0.9031384657629352]
['stroke', 0.9031384657629352]
['fangs', 0.9031384657629352]
['blocked', 0.9031384657629352]
['apes', 0.9031384657629352]
['apex', 0.9031384657629352]
['chymists', 0.9031384657629352]
['weighted', 0.9031384657629352]
['myrtle', 0.9031384657629352]
['convention', 0.9031384657629352]
['hue', 0.9031384657629352]
['hut', 0.9031384657629352]
['petrified', 0.9031384657629352]
['visitors', 0.9031384657629352]
['percy', 0.9031384657629352]
['woolen', 0.9031384657629352]
['crimp', 0.9031384657629352]
['pinnacle', 0.9031384657629352]
['picnic', 0.9031384657629352]
['tittle', 0.9031384657629352]
['regent', 0.9031384657629352]
['captious', 0.9031384657629352]
['of', 0.9031384657629352]
['tributary', 0.9031384657629352]
['polkaed', 0.9031384657629352]
['cohesion', 0.9031384657629352]
['rimmed', 0.9031384657629352]
['settlement', 0.9031384657629352]
['woman', 0.9031384657629352]
['equivocal', 0.9031384657629352]
['induce', 0.9031384657629352]
['1907', 0.9031384657629352]
['tarpaulin', 0.9031384657629352]
['_description', 0.9031384657629352]
['assailing', 0.9031384657629352]
['1276', 0.9031384657629352]
['glide', 0.9031384657629352]
['turns', 0.9031384657629352]
['inherent', 0.9031384657629352]
['health', 0.9031384657629352]
['swarm', 0.9031384657629352]
['recreations', 0.9031384657629352]
['imprinted', 0.9031384657629352]
['fiesolona_', 0.9031384657629352]
['memorandum', 0.9031384657629352]
['beards', 0.9031384657629352]
['primogeniture', 0.9031384657629352]
['_should_', 0.9031384657629352]
['flames', 0.9031384657629352]
['arrived', 0.9031384657629352]
['advisers', 0.9031384657629352]
['oncivil', 0.9031384657629352]
['jumps', 0.9031384657629352]
['frien', 0.9031384657629352]
['scrutinized', 0.9031384657629352]
['waxing', 0.9031384657629352]
['grenadier', 0.9031384657629352]
['talons', 0.9031384657629352]
['drinking', 0.9031384657629352]
['redistribute', 0.9031384657629352]
['moulding', 0.9031384657629352]
['stumblingly', 0.9031384657629352]
['sore', 0.9031384657629352]
['galls', 0.9031384657629352]
['wardroom', 0.9031384657629352]
['decaying', 0.9031384657629352]
['suiting', 0.9031384657629352]
['performs', 0.9031384657629352]
['comrade', 0.9031384657629352]
['overtake', 0.9031384657629352]
['phrases', 0.9031384657629352]
['slides', 0.9031384657629352]
['venal', 0.9031384657629352]
['paraeus', 0.9031384657629352]
['ended', 0.9031384657629352]
['unconvincing', 0.9031384657629352]
['sufficient', 0.9031384657629352]
['palely', 0.9031384657629352]
['grandeur', 0.9031384657629352]
['maintop', 0.9031384657629352]
['fighting', 0.9031384657629352]
['bending', 0.9031384657629352]
['unbridled', 0.9031384657629352]
['loser', 0.9031384657629352]
['odeon', 0.9031384657629352]
['extension', 0.9031384657629352]
['urges', 0.9031384657629352]
['own', 0.9031384657629352]
['gurgle', 0.9031384657629352]
['scylla', 0.9031384657629352]
['resumption', 0.9031384657629352]
['disproportion', 0.9031384657629352]
['sloping', 0.9031384657629352]
['cyprus', 0.9031384657629352]
['sputter', 0.9031384657629352]
['callin', 0.9031384657629352]
['uttering', 0.9031384657629352]
['_faerie', 0.9031384657629352]
['pursue', 0.9031384657629352]
['somethi', 0.9031384657629352]
['moonrise', 0.9031384657629352]
['currency', 0.9031384657629352]
['caution', 0.9031384657629352]
['debout', 0.9031384657629352]
['phaedra', 0.9031384657629352]
['auger', 0.9031384657629352]
['pigsty', 0.9031384657629352]
['dignified', 0.9031384657629352]
['slate', 0.9031384657629352]
['throned', 0.9031384657629352]
['colourless', 0.9031384657629352]
['turnin', 0.9031384657629352]
['evenin', 0.9031384657629352]
['faculties', 0.9031384657629352]
['expostulations', 0.9031384657629352]
['_the', 0.9031384657629352]
['mondaines', 0.9031384657629352]
['wells', 0.9031384657629352]
['reverberated', 0.9031384657629352]
['participate', 0.9031384657629352]
['meeting_', 0.9031384657629352]
['societies', 0.9031384657629352]
['recruit', 0.9031384657629352]
['souvenir', 0.9031384657629352]
['defiance', 0.9031384657629352]
['debt', 0.9031384657629352]
['argue', 0.9031384657629352]
['sideless', 0.9031384657629352]
['cheveux', 0.9031384657629352]
['ridiculously', 0.9031384657629352]
['cornish', 0.9031384657629352]
['overpowers', 0.9031384657629352]
['perspicuously', 0.9031384657629352]
['haggard', 0.9031384657629352]
['centigrammes', 0.9031384657629352]
['votaries', 0.9031384657629352]
['contributing', 0.9031384657629352]
['waits', 0.9031384657629352]
['glacier', 0.9031384657629352]
['recurrence', 0.9031384657629352]
['96', 0.9031384657629352]
['pea', 0.9031384657629352]
['loads', 0.9031384657629352]
['adulation', 0.9031384657629352]
['provincial', 0.9031384657629352]
['improving', 0.9031384657629352]
['drunken', 0.9031384657629352]
['amulet', 0.9031384657629352]
['twilight', 0.9031384657629352]
['spiritualism', 0.9031384657629352]
['shouted', 0.9031384657629352]
['warbag', 0.9031384657629352]
['city', 0.9031384657629352]
['scarce', 0.9031384657629352]
['battalions', 0.9031384657629352]
['enable', 0.9031384657629352]
['diffuse', 0.9031384657629352]
['profane', 0.9031384657629352]
['tribal', 0.9031384657629352]
['grievous', 0.9031384657629352]
['mohawk', 0.9031384657629352]
['refer', 0.9031384657629352]
['punishments', 0.9031384657629352]
['hem', 0.9031384657629352]
['sobbing', 0.9031384657629352]
['mask', 0.9031384657629352]
['adam', 0.9031384657629352]
['debris', 0.9031384657629352]
['masonry', 0.9031384657629352]
['returned', 0.9031384657629352]
['harry', 0.9031384657629352]
['bartholdi', 0.9031384657629352]
['atlas', 0.9031384657629352]
['sucked', 0.9031384657629352]
['salute', 0.9031384657629352]
['risen', 0.9031384657629352]
['jes', 0.9031384657629352]
['litany', 0.9031384657629352]
['warmly', 0.9031384657629352]
['frail', 0.9031384657629352]
['factor', 0.9031384657629352]
['ordained', 0.9031384657629352]
['banner', 0.9031384657629352]
['archduke', 0.9031384657629352]
['legislature', 0.9031384657629352]
['squirrel', 0.9031384657629352]
['reticence', 0.9031384657629352]
['races', 0.9031384657629352]
['gallia', 0.9031384657629352]
['pale', 0.9031384657629352]
['departures', 0.9031384657629352]
['_marie', 0.9031384657629352]
['awaited', 0.9031384657629352]
['striven', 0.9031384657629352]
['evacuants', 0.9031384657629352]
['sumptuously', 0.9031384657629352]
['tremor', 0.9031384657629352]
['racy', 0.9031384657629352]
['meseemed', 0.9031384657629352]
['screech', 0.9031384657629352]
['prompts', 0.9031384657629352]
['saturnalian', 0.9031384657629352]
['shuffled', 0.9031384657629352]
['fitz', 0.9031384657629352]
['hawk', 0.9031384657629352]
['asserts', 0.9031384657629352]
['existences', 0.9031384657629352]
['outlines', 0.9031384657629352]
['truth', 0.9031384657629352]
['irritation', 0.9031384657629352]
['splayed', 0.9031384657629352]
['dissensions', 0.9031384657629352]
['affinities', 0.9031384657629352]
['hungrily', 0.9031384657629352]
['babel', 0.9031384657629352]
['warily', 0.9031384657629352]
['bring', 0.9031384657629352]
['wretchedness', 0.9031384657629352]
['listened', 0.9031384657629352]
['enfolded', 0.9031384657629352]
['packed', 0.9031384657629352]
['invited', 0.9031384657629352]
['end_', 0.9031384657629352]
['vu', 0.9031384657629352]
['nerves', 0.9031384657629352]
['selecting', 0.9031384657629352]
['inn', 0.9031384657629352]
['renowned', 0.9031384657629352]
['mozart', 0.9031384657629352]
['lasted', 0.9031384657629352]
['regal', 0.9031384657629352]
['meekly', 0.9031384657629352]
['scull', 0.9031384657629352]
['infested', 0.9031384657629352]
['rocky', 0.9031384657629352]
['rocks', 0.9031384657629352]
['logs', 0.9031384657629352]
['scenes', 0.9031384657629352]
['realm', 0.9031384657629352]
['transmit', 0.9031384657629352]
['roumania', 0.9031384657629352]
['ebook', 0.9031384657629352]
['thickness', 0.9031384657629352]
['ocular', 0.9031384657629352]
['wa', 0.9031384657629352]
['foes', 0.9031384657629352]
['exceeds', 0.9031384657629352]
['patting', 0.9031384657629352]
['tortulf', 0.9031384657629352]
['farther', 0.9031384657629352]
['wal', 0.9031384657629352]
['tints', 0.9031384657629352]
['taken', 0.9031384657629352]
['streamlet', 0.9031384657629352]
['complains', 0.9031384657629352]
['anatomist', 0.9031384657629352]
['swathed', 0.9031384657629352]
['loyal', 0.9031384657629352]
['frightenedly', 0.9031384657629352]
['unmixed', 0.9031384657629352]
['repression', 0.9031384657629352]
['woven', 0.9031384657629352]
['appear', 0.9031384657629352]
['repentance', 0.9031384657629352]
['car', 0.9031384657629352]
['cat', 0.9031384657629352]
['renders', 0.9031384657629352]
['rufrius', 0.9031384657629352]
['ruinous', 0.9031384657629352]
['thong', 0.9031384657629352]
['xv', 0.9031384657629352]
['distorted', 0.9031384657629352]
['shouts', 0.9031384657629352]
['ruler', 0.9031384657629352]
['overlooks', 0.9031384657629352]
['landslip', 0.9031384657629352]
['thereunto', 0.9031384657629352]
['seine', 0.9031384657629352]
['wolf', 0.9031384657629352]
['proclivities', 0.9031384657629352]
['sadness', 0.9031384657629352]
['trickled', 0.9031384657629352]
['peak', 0.9031384657629352]
['opprobrious', 0.9031384657629352]
['scorching', 0.9031384657629352]
['spalding', 0.9031384657629352]
['fanning', 0.9031384657629352]
['forbear', 0.9031384657629352]
['groping', 0.9031384657629352]
['indefatigable', 0.9031384657629352]
['blush', 0.9031384657629352]
['scheme', 0.9031384657629352]
['squirts', 0.9031384657629352]
['experience_', 0.9031384657629352]
['northern', 0.9031384657629352]
['imparted', 0.9031384657629352]
['alteration', 0.9031384657629352]
['secrets', 0.9031384657629352]
['hews', 0.9031384657629352]
['vessel', 0.9031384657629352]
['stamp', 0.9031384657629352]
['octavos', 0.9031384657629352]
['exercising', 0.9031384657629352]
['wiser', 0.9031384657629352]
['stew', 0.9031384657629352]
['reappear', 0.9031384657629352]
['experiences', 0.9031384657629352]
['specialty', 0.9031384657629352]
['properly', 0.9031384657629352]
['regulations', 0.9031384657629352]
['canals', 0.9031384657629352]
['chant', 0.9031384657629352]
['felled', 0.9031384657629352]
['started', 0.9031384657629352]
['crossing', 0.9031384657629352]
['illuminate', 0.9031384657629352]
['adeste', 0.9031384657629352]
['benediction', 0.9031384657629352]
['craned', 0.9031384657629352]
['_stimulantia_', 0.9031384657629352]
['bases', 0.9031384657629352]
['gras', 0.9031384657629352]
['blinked', 0.9031384657629352]
['lenbach', 0.9031384657629352]
['admit', 0.9031384657629352]
['encircled', 0.9031384657629352]
['amends', 0.9031384657629352]
['spherical', 0.9031384657629352]
['page', 0.9031384657629352]
['adversity', 0.9031384657629352]
['myron', 0.9031384657629352]
['soloman', 0.9031384657629352]
['_parsifal_', 0.9031384657629352]
['pardon', 0.9031384657629352]
['sagely', 0.9031384657629352]
['winded', 0.9031384657629352]
['wreck', 0.9031384657629352]
['109', 0.9031384657629352]
['loot', 0.9031384657629352]
['ignoring', 0.9031384657629352]
['ninety', 0.9031384657629352]
['danes', 0.9031384657629352]
['wars', 0.9031384657629352]
['frenzy', 0.9031384657629352]
['adult', 0.9031384657629352]
['magnitudes', 0.9031384657629352]
['construe', 0.9031384657629352]
['president', 0.9031384657629352]
['stepchildren', 0.9031384657629352]
['inhabitant', 0.9031384657629352]
['overtakes', 0.9031384657629352]
['tribulations', 0.9031384657629352]
['misstate', 0.9031384657629352]
['sleepless', 0.9031384657629352]
['side', 0.9031384657629352]
['thackeray', 0.9031384657629352]
['invalids', 0.9031384657629352]
['turrets', 0.9031384657629352]
['modern', 0.9031384657629352]
['mind', 0.9031384657629352]
['sown', 0.9031384657629352]
['rival', 0.9031384657629352]
['midst', 0.9031384657629352]
['manufactures_', 0.9031384657629352]
['steersman', 0.9031384657629352]
['erect', 0.9031384657629352]
['milieu', 0.9031384657629352]
['chub', 0.9031384657629352]
['magistrates', 0.9031384657629352]
['pinochle', 0.9031384657629352]
['wanting', 0.9031384657629352]
['erected', 0.9031384657629352]
['conquering', 0.9031384657629352]
['meanings', 0.9031384657629352]
['jena', 0.9031384657629352]
['swedenborg', 0.9031384657629352]
['myrmidons', 0.9031384657629352]
['mackintosh', 0.9031384657629352]
['implanted', 0.9031384657629352]
['bruised', 0.9031384657629352]
['reviews', 0.9031384657629352]
['empressement', 0.9031384657629352]
['crib', 0.9031384657629352]
['mirthlessly', 0.9031384657629352]
['10', 0.9031384657629352]
['15', 0.9031384657629352]
['14', 0.9031384657629352]
['17', 0.9031384657629352]
['hearer', 0.9031384657629352]
['valstad', 0.9031384657629352]
['stockings', 0.9031384657629352]
['shop', 0.9031384657629352]
['fend', 0.9031384657629352]
['dick', 0.9031384657629352]
['grim', 0.9031384657629352]
['decomposition', 0.9031384657629352]
['references', 0.9031384657629352]
['film', 0.9031384657629352]
['drivers', 0.9031384657629352]
['ceaselessly', 0.9031384657629352]
['sneeze', 0.9031384657629352]
['aesculapius', 0.9031384657629352]
['sung', 0.9031384657629352]
['hideous', 0.9031384657629352]
['got', 0.9031384657629352]
['cackling', 0.9031384657629352]
['cowardly', 0.9031384657629352]
['_city', 0.9031384657629352]
['paragraph', 0.9031384657629352]
['sphere', 0.9031384657629352]
['20', 0.9031384657629352]
['harm', 0.9031384657629352]
['surly', 0.9031384657629352]
['mercury', 0.9031384657629352]
['disobedience', 0.9031384657629352]
['crouched', 0.9031384657629352]
['circumstance', 0.9031384657629352]
['senor', 0.9031384657629352]
['conducted', 0.9031384657629352]
['done', 0.9031384657629352]
['shoal', 0.9031384657629352]
['least', 0.9031384657629352]
['slithered', 0.9031384657629352]
['lion', 0.9031384657629352]
['materially', 0.9031384657629352]
['storybooks', 0.9031384657629352]
['gap', 0.9031384657629352]
['gag', 0.9031384657629352]
['trojan', 0.9031384657629352]
['engrosses', 0.9031384657629352]
['tois', 0.9031384657629352]
['miserliness', 0.9031384657629352]
['300', 0.9031384657629352]
['subconscious', 0.9031384657629352]
['gratings', 0.9031384657629352]
['derangement', 0.9031384657629352]
['ascertained', 0.9031384657629352]
['iniquity', 0.9031384657629352]
['insertion', 0.9031384657629352]
['exuberant', 0.9031384657629352]
['royalist', 0.9031384657629352]
['magniloquence', 0.9031384657629352]
['lamp', 0.9031384657629352]
['solitudes', 0.9031384657629352]
['ambiguous', 0.9031384657629352]
['greater', 0.9031384657629352]
['descendants', 0.9031384657629352]
['parks', 0.9031384657629352]
['dismays', 0.9031384657629352]
['finisher', 0.9031384657629352]
['eurydice', 0.9031384657629352]
['discreditable', 0.9031384657629352]
['congress', 0.9031384657629352]
['actual', 0.9031384657629352]
['oat', 0.9031384657629352]
['fabulous', 0.9031384657629352]
['century_', 0.9031384657629352]
['ardently', 0.9031384657629352]
['appetencies', 0.9031384657629352]
['tourist', 0.9031384657629352]
['fraught', 0.9031384657629352]
['morbus', 0.9031384657629352]
['toe', 0.9031384657629352]
['plaisirs', 0.9031384657629352]
['frenchwoman', 0.9031384657629352]
['_shut_', 0.9031384657629352]
['catalogue', 0.9031384657629352]
['games', 0.9031384657629352]
['majestic', 0.9031384657629352]
['expected', 0.9031384657629352]
['afore', 0.9031384657629352]
['judge', 0.9031384657629352]
['intolerant', 0.9031384657629352]
['hastens', 0.9031384657629352]
['seals_', 0.9031384657629352]
['truer', 0.9031384657629352]
['jew', 0.9031384657629352]
['voulu', 0.9031384657629352]
['cauldron', 0.9031384657629352]
['gig', 0.9031384657629352]
['crews', 0.9031384657629352]
['furs', 0.9031384657629352]
['leads', 0.9031384657629352]
['cool', 0.9031384657629352]
['becquerel', 0.9031384657629352]
['goolo', 0.9031384657629352]
['healthy', 0.9031384657629352]
['paralyzed', 0.9031384657629352]
['handled', 0.9031384657629352]
['handler', 0.9031384657629352]
['leavin', 0.9031384657629352]
['propriety', 0.9031384657629352]
['underneath', 0.9031384657629352]
['inadequacy', 0.9031384657629352]
['rented', 0.9031384657629352]
['necessarily', 0.9031384657629352]
['district', 0.9031384657629352]
['rend', 0.9031384657629352]
['froth', 0.9031384657629352]
['unavailing', 0.9031384657629352]
['blunt', 0.9031384657629352]
['inky', 0.9031384657629352]
['probed', 0.9031384657629352]
['cleared', 0.9031384657629352]
['college', 0.9031384657629352]
['federal', 0.9031384657629352]
['diners', 0.9031384657629352]
['hunts', 0.9031384657629352]
['trusteeships', 0.9031384657629352]
['slippers', 0.9031384657629352]
['couples', 0.9031384657629352]
['recounted', 0.9031384657629352]
['projector', 0.9031384657629352]
['decently', 0.9031384657629352]
['lamentation', 0.9031384657629352]
['abalone', 0.9031384657629352]
['fineness', 0.9031384657629352]
['rose', 0.9031384657629352]
['reduced', 0.9031384657629352]
['oftener', 0.9031384657629352]
['lichen', 0.9031384657629352]
['aeacus', 0.9031384657629352]
['quavering', 0.9031384657629352]
['unbarring', 0.9031384657629352]
['disc', 0.9031384657629352]
['tastin', 0.9031384657629352]
['unfairness', 0.9031384657629352]
['chiefly', 0.9031384657629352]
['shady', 0.9031384657629352]
['wouldn', 0.9031384657629352]
['cupola', 0.9031384657629352]
['feet', 0.9031384657629352]
['says', 0.9031384657629352]
['grime', 0.9031384657629352]
['recovered', 0.9031384657629352]
['aims', 0.9031384657629352]
['eruption', 0.9031384657629352]
['intervenes', 0.9031384657629352]
['numberless', 0.9031384657629352]
['cheek', 0.9031384657629352]
['aloft', 0.9031384657629352]
['plaisir', 0.9031384657629352]
['gouvernantes', 0.9031384657629352]
['garbed', 0.9031384657629352]
['abuse', 0.9031384657629352]
['honestly', 0.9031384657629352]
['glisten', 0.9031384657629352]
['edging', 0.9031384657629352]
['88', 0.9031384657629352]
['fricassee', 0.9031384657629352]
['plainly', 0.9031384657629352]
['shell', 0.9031384657629352]
['rarity', 0.9031384657629352]
['which', 0.9031384657629352]
['exegesis', 0.9031384657629352]
['_i_', 0.9031384657629352]
['emancipation', 0.9031384657629352]
['mainly', 0.9031384657629352]
['disapprove', 0.9031384657629352]
['student', 0.9031384657629352]
['obtain', 0.9031384657629352]
['demeanor', 0.9031384657629352]
['ablaze', 0.9031384657629352]
['lizards', 0.9031384657629352]
['_duvall', 0.9031384657629352]
['van', 0.9031384657629352]
['_creation_', 0.9031384657629352]
['squeeze', 0.9031384657629352]
['venetian', 0.9031384657629352]
['narrator', 0.9031384657629352]
['diplomat', 0.9031384657629352]
['nigh', 0.9031384657629352]
['here', 0.9031384657629352]
['hers', 0.9031384657629352]
['pretensions', 0.9031384657629352]
['unit', 0.9031384657629352]
['panoply', 0.9031384657629352]
['brings', 0.9031384657629352]
['revolt', 0.9031384657629352]
['misfortune', 0.9031384657629352]
['trimmin', 0.9031384657629352]
['boston', 0.9031384657629352]
['nineteenth', 0.9031384657629352]
['incomplete', 0.9031384657629352]
['touches', 0.9031384657629352]
['emphatically', 0.9031384657629352]
['danse', 0.9031384657629352]
['demanded', 0.9031384657629352]
['30th', 0.9031384657629352]
['rebellion', 0.9031384657629352]
['believingly', 0.9031384657629352]
['disagreement', 0.9031384657629352]
['misled', 0.9031384657629352]
['preeminence', 0.9031384657629352]
['robertson', 0.9031384657629352]
['ovid', 0.9031384657629352]
['quickens', 0.9031384657629352]
['smell', 0.9031384657629352]
['twinkle', 0.9031384657629352]
['rent_', 0.9031384657629352]
['alone', 0.9031384657629352]
['subsistence', 0.9031384657629352]
['suck', 0.9031384657629352]
['dove', 0.9031384657629352]
